id,concepts
W3096644813,"['recrystallization kinetic', 'recrystallization', 'hot deformation', 'aluminum alloy', 'al-mg-mn-zn-zr system alloy', 'al-mg-mn-zn-zr', 'zr', 'hot rolling schedule', 'rolled samples', 'annealed temperature', 'microstructure examination', 'optical microscope', 'grains nuclei generation rate', 'nuclei generation rate', 'growth rate', 'recrystallization kinetic', 'analytical record']"
W3096852323,"['electrical characteristics simulation', 'inhomogeneous strain', 'normally-off with p-gan gate', 'gan gate', 'two-dimensional electron gas', '2deg', 'electron mobility transistor', 'high electron mobility transistor', 'polarization effect', 'algn/gan material', 'electrical property', 'normally-off', 'biaxial strain', 'strain region', 'gate', 'drain electrode', 'off-state breakdown voltage']"
W3097138787,"['ceramic particle', 'preecipitation', 'almgs alloy', 'silicon excess', 'ageing', 'lightweight', 'mechanical property', 'metal matrix composite', 'mmc', 'silicon excess almgs alloy', 'ceramic particle reinforcement', 'reinforcement', 'coherent phase precipitation', 'semi-coherent phase precipitation', 'preecipitation kinetic', 'isothermal ageing', 'isothermal transformation curve', 'heterogeneous precipitation', 'disordered semi-coherent phase', 'dislocated precipitation', 'loss of strength', 'type-c phase', 'deformed alloy', 'dislocation density', 'jmk approach', 'decrease in mechanical strength', 'isothermal treatment']"
W3097321411,"['cfd analysis', 'mechanism underlying porosity-reducing effect', 'porosity-reducing effect', 'atomized flow', 'high-pressure die cast product', 'die cast product', 'high-pressure die casting', 'die casting', 'piston die', 'porosity reduction', 'two-phase flow simulation', 'turbulent flow simulation', 'imaging', 'state of atomized flow', 'verification', 'turbulent vortex', 'vortices', 'entrainment of air', 'air expulsion', 'die']"
W3097340899,"['hydrogen embrittlement', 'hydrogen', 'embrittlement', 'density functional theory', 'dft', 'aluminium alloy', 'aluminium', 'atoministic simulation', 'simulation', 'grain boundary', '11 symmetric tilt al grain boundary', 'symmetric tilt al grain boundary', 'atoministic simulation', 'cracking', '7xxx series aluminium', '7xxx', 'alloy', 'cracking investigation', 'density functional theory based simulation', 'dft simulation', 'uniaxial straining', 'cohesive zone fracture mechanics', 'fracture mechanics', 'grain boundary strength', 'cohesive zone', 'ligament formation', 'al ligament', 'zinc', 'magnesium', 'copper', 'h segregation', 'atoministic simulation', 'simulation', 'h transport', 'grain boundary precipitate', 'precipitate']"
W3097501790,"['strip casting', 'roll caster', 'scraper', 'al-mg strip', 'center segregation', 'single-roll caster', 'scraper', 'free solidified surface', 'solidification layer', 'roll', 'clad strip', 'base strip', 'overlay strip', 'unequal-diameter twin-roll caster', 'twin-roll caster', 'scraper', 'bonding', 'diffusion', 'molten metal']"
W3097667001,"['pre-aging deformation', 'deformation', 'intergranular corrosion resistance', 'intergranular corrosion', '6000 series aluminium alloy', 'aluminium alloy', 'artificial ageing', 'extruded alloy', 'cu-containing extruded alloy', 'accelerated igc testing', 'igc', 'cu-containing automotive sheet', 'automotive sheet', 'high resolution scanning transmission electron microscopy', 'transmission electron microscopy', 'microscopy', 'precipitation of cu-containing q phase', 'cu-containing q phase', 'dislocation', 'diffusion to grain boundaries', 'grain boundaries', 'cu availability', 'artificial ageing', 'segragation of cu', 'cu segragation', 'anodic solute depleted zone', 'anodic solute']"
W3097752165,"['grain boundary segregation', 'grain boundary precipitation', 'alzincmgcu alloy', 'high strength al-alloy', 'intergranular embrittlement', 'embrittlement', 'solute segregation', 'preecipitation behavior', 'coarse precipitates', 'precipitate-free zones', 'local structure', 'chemistry', 'structure', 'intergranular fracture', 'corrosion resistance', 'high strength al-alloys']"
W3097902684,"['cu-mg addition', 'corrosion behavior', 'aluminum alloy brazing sheet', 'thickness reduction', 'age-hardenable core alloy', 'mg si cu', 'corrosion behavior investigation', 'sea water acidified accelerated test', 'accelerated test', 'microstructure characterization', 'optical microscopy', 'scanning electron microscopy', 'electron probe microanalysis', 'brazing', 'preecipitate-free zone', 'dense precipitate band', 'cu concentration gradient', 'mg concentration gradient', 'inter-granular corrosion', 'electric potential trough', 'electric potential distribution']"
W3098325014,"['multiple liquid inlet', 'liquid inlet', 'mass transfer', 'rotating packed bed', 'packed bed', 'computational fluid dynamics', 'fluid dynamics', 'simulation', 'turbulence', 'ranS', 'volume of fluid technique', 'gas-liquid interphase', 'liquid holdup evaluation']"
W3098369369,"['coolant flow analysis', 'coolant flow', 'outlet physical model', 'physical model', 'fuel assembly', 'nuclear reactor', 'vver', 'v213', 'fuel assembly temperature', 'thermocouple', 'coolant temperature', 'water flow in central tube', 'central tube', 'coolant temperature profile', 'thermocouple plane', 'fuel assembly temperature profile', 'experimental device', 'physical model fuel assembly', 'faculty of mechanical engineering stu in bratislava', 'mechanical engineering', 'bratislava']"
W3098866515,"['heat loss analysis', 'outdoor piping', 'outdoor piping heat loss', 'thermal insulation', 'heat losses', 'heating plant', 'technological heating media', 'mathematical and physical analysis', 'mathematical analysis', 'physical analysis', 'outdoor heat distribution system', 'insulated heat distribution system', 'non-insulated heat distribution system']"
W3099069316,"['heat exchanger', 'heat pipe', 'gravity heat pipe', 'heat pipe technology', 'electrical cabinet heat dissipation', 'electrical cabinet', 'heat management in electronic components', 'electronic component', 'cooling electronic component', 'natural convection heat dissipation', 'forced convection heat dissipation', 'dust clogging', 'heat pipe technology technology', 'phase change', 'working substance']"
