id,concepts
W3183289779,"['weldability investigation', 'weldability', 'tig-welded aluminium alloy', 'aluminium alloy', 'tig welding', 'wrought aluminium', 'taguchi experimental design', 'experimental design', 'l9 orthogonal array', 'orthogonal array', 'process parameter', 'welding speed', 'base current', 'peak current', 'mechanical characterization', 'surface hardness', 'strength', 'standing tensile loading', 'tensile loading', 'impact loading', '3d profilometric image', '3d', 'tensile-tested specimen']"
W3185652579,"['parameters optimization', 'dissimilar friction stir welding', 'friction stir welding', 'aa7079', 'aa8050', 'aluminium alloy', 'tensile strength', 'ductility', 'corrosion resistance', 'response surface methodology', 'rsm', 'tool speed', 'tool pin diameter', 'welding speed', 'tool shoulder diameter', 'anova analysis', 'prediction of tensile strength']"
W3201170965,"['microstructural behavior', 'mechanical behavior', 'friction stir welding', 'dissimilar aluminium alloy', 'aerospace', 'defense', 'military', 'swld parametric effect', 'swld', 'microstructure', 'taper pin-profiled tool', 'butt welded joint', 'mechanical property', 'microhardness', 'tensile strength', 'yield strength', 'elongation', 'bending strength', 'stir zone microstructure', 'optical microscopy', 'scanning electron microscope', 'fractographic analysis', 'tensile specimen', 'hardness', 'bending strength']"
W1493025047,"['microstructure', 'electrical resistivity', 'high-entropy alloy', 'alloy thin films', 'pvd', 'equimolar target', 'metal oxide film', 'vacuum furnace', 'annealing', 'resistivity', 'fecoox', 'crfecoox', 'alfecoox', 'tifecoox', 'lowest resistivity', 'metallic alloy', 'delamination', 'alloy oxide thin films', 'oxidation', 'surface oxidation', 'nonfully oxidized element', 'defect vanishing', 'vanishing defects']"
W1812039533,"['cerium dioxide recovery', 'spent glass-polishing slurry', 'reactive sorbent', 'toxic organophosphate', 'organophosphate', 'degradation', 'toxic substance', 'cerium oxide', 'polishing slurry', 'recycling', 'mineral acid', 'hydrogen peroxide', 'concentrated nitric acid', 'hydrogen peroxide', 'partially dewatered glass-polishing slurry', 'dewatered glass-polishing slurry', 'cerous carbonate precursor', 'cerous carbonate', 'thermal decomposition', 'open crucible', 'degradation efficiency', 'fenchlorphos', 'soman', 'vx', 'extraction/precipitation procedure', 'recovery rate', 'lanthanum']"
W1965846554,"['fine particle', 'self-compacting lightweight concrete', 'lightweight concrete', 'self-compacting concrete', 'concrete', 'properties', 'self-compacting', 'lightweight', 'combined material', 'construction building', 'low mass', 'compressive strength', 'prefabricated element', 'wooden floor replacement', 'wooden floor', 'concrete surface', 'silica fume', 'fly ash', 'filler', 'slump flow', 'flow time', 'dynamic elastic modulus', 'compressive strength', 'concrete manufacturing', 'concrete testing']"
W1967217859,"['ge nanowire heterostructure', 'nanowire heterostructure', 'rapid thermal annealing', 'ge nanowire', 'field-effect characteristic', 'field-effect', 'single-crystalline ge nanowire', 'ni contact pad', 'rapid thermal annealing process', 'scanning electron microscopy', 'transmission electron microscopy', 'nanowire', 'atomically sharp interface', 'nichel germanide', 'ge nanowire field-effect transistor', 'field-effect transistor', 'transistor', 'p-type behavior', 'high on/off ratio', 'high hole mobility']"
W1977259550,"['bioinspired zno superhydrophobic surface', 'superhydrophobic surface', 'zno', 'wetting property', 'morphology', 'thermal oxidation', 'hydrothermal method', 'chemical etching', 'spray coating technique', 'electrochemical method', 'review', 'achievement']"
W1983024310,"['thixojoining process', 'thixojoining', 'partial remelting method', 'cold-work tool steel', 'nonweldable metal', 'semisolid joining', 'two dissimilar metals', 'aisi d2 cold-work tool steel', 'partial remelting', 'microstructural examination', 'energy dispersive spectroscopy', 'vickers hardness test', 'diffusion zone', 'nonequilibrium diffusion interfacial structure', 'interfacial structure', 'dendritic microstructure', 'complex welding processes']"
W2003344622,"['titanium-derived filler', 'titanium', 'fillers usage', 'denture base composite construction', 'denture base', 'composite construction', 'polymethyl methacrylate', 'methyl methacrylate', 'aesthetics', 'processability', 'reparability', 'mechanical requirement', 'prosthesis', 'pmma', 'low fracture resistance', 'radiopacity behavior', 'silica-based filler', 'improved mechanical property', 'radiopacity', 'silica', 'glass filler', 'cracks', 'hydrolytic degradation', 'silane-coupling agent', 'bond degradation', 'nonsilica-based dental restorative material', 'nonsilica', 'titanate-coupling agent', 'coupling agent']"
W2143161908,"['fiber orientation optimization', 'fiber orientation', 'composite laminate plate', 'out-plane stress', 'out-plane', 'load case', 'longitudinal loading', 'in-plane loading', 'transverse shear effect', 'shear effect', 'thickness minimization', 'laminated composite plate', 'simulated annealing', 'annealing', 'failure criteria', 'tsai-wu', 'numerical model', 'experimental result']"
W2188971088,"['element analysis', 'energy-dispersive x-ray fluorescence', 'x-ray fluorescence', 'fluorescence', 'nondestructive analysis', 'rapid analysis', 'multielement analysis', 'highly accurate analysis', 'environment-friendly analysis', 'production quality control', 'ecological environment monitoring', 'geological surveying', 'food inspection', 'heritage analysis', 'heritage', 'x-ray', 'hardware platform', 'spectrometer', 'power supply subsystem', 'optical subsystem', 'control subsystem', 'personal computer', 'fluorescence spectrum analytical method', 'fluorescence spectrum', 'qualitative analysis', 'quantitative analysis', 'precision', 'repeatability']"
W2200692250,"['ultralight foamed concrete', 'foamed concrete', 'concrete', 'building material', 'thermal-insulation engineering', 'building external wall', 'thermal-insulation', 'compressive strength', 'fly ash', 'fly ash activator', 'wcwc ratio', 'foaming agent', 'building external wall', 'ash activator', 'wcwc', 'foamed concrete system', 'ash activator', 'compressive strength', 'fly ash activator']"
W2278667042,"['tensile performance', 'gfrp-steel hybridized rebar', 'gfrp rebar', 'steel rebar', 'hybridized rebar', 'tensile test', 'elastic modulus', 'material hybridization', 'concrete structure', 'flexural reinforcement', 'tensile property', 'long-term durability', 'corrosion resistance', 'environmental condition', 'concrete']"
W2280275838,"['settlement analysis', 'saturated tailings dam', 'tailings dam', 'saturated dam', 'dam', 'tailings', 'cement fly ash gravel pile composite foundation', 'cement fly ash gravel', 'pile composite foundation', 'foundation treatment', 'subgrade construction', 'settlement behavior', 'soft ground', 'fem laboratory model test', 'laboratory model test', 'reinforcement', 'settlement variation', 'cushion deformation modulus', 'deformation modulus', 'settlement distribution']"
W2288092667,"['molecular dynamic simulation', 'simulation', 'asphaltene', 'oxide', 'aggregate interface interaction', 'aggregate interface', 'asphalt mixture', 'asphalt', 'physicochemical process', 'acid-base property', 'acid-base', 'aggregate', 'molecular structure', 'asphaltene in asphalt', 'asphalt', 'magnesium oxide', 'mgO', 'calcium oxide', 'caO', 'aluminium sesquioxide', 'al2o3', 'silicon dioxide', 'siO2', 'molecular model', 'molecular dynamic simulation', 'interfacial energy', 'asphaltene-oxide system', 'oxide', 'temperature', 'interfacial energy in molecular dynamic simulation', 'molecular dynamic simulation', 'asphaltene-oxide interaction', 'alkaline aggregate', 'acidic aggregate', 'asphalt-aggregate interface interaction', 'asphalt-aggregate interface']"
W2364561855,"['concrete mixed with iron ore tailings', 'iron ore tailings', 'concrete', 'natural sand shortage', 'natural sand', 'sand', 'industrial waste', 'waste', 'workability', 'mechanical property', 'concrete specimens', 'aggregate replacement', 'impermeability', 'frost resistance', 'carbonation resistance', 'compression performance', 'mechanical property change', 'seepage', 'freezing-thawing', 'carbonation', 'concrete performance']"
W2509337233,"['optimization of cntfet parameters', 'high performance digital circuit', 'carbon nanotube field effect transistor', 'field effect transistor', 'silicon cmos', 'electrostatic', 'mobility', 'cntfet parameter', 'operating voltage', 'tube number', 'pitch', 'nanotube diameter', 'dielectric constant', 'contact material', 'digital circuit performance', 'cntfet design methodology', 'current driving capability', 'delay', 'power consumption', 'area', '32 nm technology', 'mos-cntfet', 'cmos', 'power delay product']"
W2528362568,"['strength', 'water permeability', 'mortar', 'rice straw ash', 'ash', 'pozzolanic material', 'building material', 'environmental impact', 'cost', 'localy available rice straws', 'rice straws', 'burnt rice straws', 'silica', 'chemical property', 'physical property', 'ash', 'strength', 'water permeability', 'mortar', '10% replacement', 'control specimen']"
W2552303618,"['precipitating agent', 'synthesis behavior', 'sintering behavior', 'sintering', 'nanocrystalline samaria-doped ceria', 'nanocrystalline', 'samaria-doped ceria', 'ceria', 'coprecipitation technique', 'coprecipitation', 'aqueous solution', 'ammonia', 'ammonium carbonate', 'tetramethylammonium hydroxide', 'tetramethylammonium hydroxide', 'urea', 'fluorite structure', 'nanometric size', 'calcination', 'morphology', 'hard agglomerate', 'coprecipitation process', 'morphology of powders', 'sintering behavior', 'ammonium carbonate', 'urea', 'coprecipitation technique', 'ceria powder']"
W2588579904,"['water absorption kinetic', 'water absorption', 'water diffusion coefficient', 'pith', 'raffia vinifera', 'bandjoun', 'cameroon', 'stem', 'gravimetric method', 'discontinuous sampling mass', 'sampling mass', 'temperature', 'radial position', 'longitudinal position', 'ficks second law', 'water diffusion', 'diffusion coefficient', 'sikame tagne', 'diffusion stages', 'fick equation']"
W2730545573,"['conductive material', 'asphalt pavement', 'snow-melting pavement', 'snow-melting', 'pavement surface', 'embedded heating system', 'heating system', 'electrical resistivity', 'thermal conductivity', 'graphite', 'carbon fibers', 'asphalt mixture', 'microstructural imaging', 'thermal testing', 'graphite graphite', 'carbon fibers carbon fibers', 'long-range connecting effect', 'clusters', 'bundles', 'surface temperature']"
W2786597880,"['structural property', 'electrical property', 'graphene oxide-dope pva/pvp blend nanocomposite polymer film', 'graphene oxide', 'pva/pvp blend', 'nanocomposite polymer film', 'polymer film', 'x-ray diffraction', 'xrd', 'ftir', 'dsc', 'sem', 'uv-visible study', 'nanocomposite polymer', 'thermal analysis', 'dsc', 'conductivity', 'solid-state battery', 'mg+/pva/pvp:go/i2+c+ electrolyte', 'chemical composition', 'power density', 'current density']"
W2795970780,"['wind erosion', 'wind erosion resistance', 'microbial-induced calcium carbonate precipitation', 'calcium carbonate precipitation', 'microbial-induced', 'desert area', 'engineering construction', 'environmental hazard', 'natural hazard', 'spraying method', 'unconfined compression strength test', 'compression strength', 'bulk density', 'wind erosion rate', 'scanning electron microscopy', 'microbial-induced caco3 crystal', 'caco3 crystal', 'hard protection layer', 'desertification mitigation', 'desertification prevention']"
W2801698978,"['elevated temperature', 'mortar', 'naturally occurring volcanic ash', 'volcanic ash', 'blend with electric arc furnace slag', 'slag', 'mechanical behavior', 'basaltic volcanic ash', 'ash', 'fly ash', 'cement replacement', 'cement', 'electric arc furnace slag', 'slag', 'modified mix', 'cement content replacement', 'samples cured and cooled', 'air-cooling technique', 'water-cooling technique', 'pozzolanic potential', 'strength activity index', 'early age compressive strength', 'later age compressive strength', 'curing', 'mortar mix', 'strength gain', 'weight loss']"
W2804481222,"['cold sprayed metal coating', 'metal coating', 'nanostructure', 'solid-state coating deposition technology', 'coating deposition technology', 'thermal spray process', 'spray process', 'feedstock property', 'subtrate material', 'thick coating', 'physical property', 'mechanical property', 'non-nanostructured coating', 'nanostructure', 'cold spray', 'coating with nanostructure']"
W2888711134,"['ballistic impact simulation', 'ballistic impact', 'composite laminate armor', 'composite laminate', 'armor', 'fiber-cement', 'kevlar fabric', 'steel', 'ballistic impact test', 'laminated armor sample', 'fiber-cement side', '100 cm2 sample', 'monolithic armor', 'ansys workbench explicit dynamics', 'ansys workbench', 'explicit dynamics', 'autodyn 3d', '3d']"
W2901170674,"['anisotropic mechanical property', 'mechanical property', 'laser powder bed fusion', 'laser powder', 'fusion', 'additive manufacturing', 'material behavior', 'tensile testing', 'flat specimen', 'tensile specimen', 'laser powder bed fusion LPBF', 'inconel 718 alloy', 'inconel', 'postprocessing treatment', 'tensile test', 'digital image correlation', 'image correlation', 'strain field evolution', 'elastic constant', 'build orientation', 'postprocessing', 'microstructure', 'compliance matrix']"
W2904482156,"['oil palm shell', 'oil palm', 'aggregate', 'concrete', 'mechanical property', 'durability property', 'biosolid waste', 'palm oil industry', 'tropical country', 'natural lightweight aggregate', 'lightweight concrete', 'high-strength concrete', 'drying shrinkage', 'mechanical property', 'coarse aggregate', 'concrete mixture', 'normal-weight concrete', 'normal coarse aggregate', 'oil palm shell content', 'slump', 'density', 'compressive strength', 'curing condition', 'splitting tensile strength', 'water absorption', 'drying shrinkage', 'concrete']"
W2959947437,"['scanning electron microscopy', 'electron microscopy', 'atomic force microscopy', 'microscopy', 'surface study', 'blend', 'composite', 'hybrid functional material', 'sustainable future', 'biodegradable polymer', 'aliphatic polyester', 'biodegradation process', 'physical property', 'chemical property', 'morphological change', 'structural change', 'packaging material']"
W3008193700,"['rheological property', 'bituminous mastic', 'hot mastic', 'cold mastic', 'jet grouting waste', 'jet grouting', 'recycled asphalt pavement', 'asphalt pavement', 'environmental value', 'road technology', 'recycled asphalt', 'limestone filler', 'bitumen', 'jet grouting waste', 'limestone filler (lf)', 'bitumen', 'frequency sweep test', 'shear modulus', 'multistress creep and recovery test', 'multistress creep', 'recovery', 'delta ring and ball test', 'ring and ball', 'stiffening effect', 'filler type', 'mastic performance', 'hot mastic', 'cold mastic', 'jet grouting waste (jw)', 'limestone filler (lf)', 'bitumen']"
W3043014501,"['green synthesis', 'silver nanoparticles', 'waste products', 'apricot pomace', 'black currant pomace', 'aqueous extracts', 'characterization', 'eco-friendly low-cost method', 'silver nanoparticles synthesis', 'silver nanoparticles capping', 'liquid chromatography-mass spectrometry', 'mass spectrometry', 'total phenolic content', 'total flavonoid content', 'antioxidant activity', 'dpph', 'cyclic voltammetry', 'reducing ability', 'energy-dispersive x-ray spectroscopy', 'x-ray diffraction', 'scanning electron microscopy', 'uv-visible spectroscopy', 'zeta potential', 'colloidal solutions', 'bactericide effect', 'bactericide', 'escherichia coli', 'colloidal solutions', 'silver nanoparticles synthesis', 'silver nanoparticles capping']"
W1482832025,"['time dependent pitting corrosion', 'pitting corrosion', 'aluminium pitting corrosion', 'aluminium', 'corrosion resistance', 'infrastructure application', 'long-term corrosion behavior', 'long-term corrosion', 'pit depth', 'power law function', 'corrosion mass loss', 'localized anoxic condition', 'anoxic condition', 'autocatalytic condition', 'pitting corrosion', 'hydrogen evolution', 'pit']"
W1525937914,"['wood preservative', 'surface property', 'coated wood', 'waterborne wood preservative', 'organic-based wood preservative', 'wood preservative performance', 'surface finishing property', 'sapwood of scots pine', 'scots pine', 'oriental beech', 'chestnut', 'impregnation with aqueous solution', 'surface roughness', 'dry film thickness', 'adhesion strength', 'gloss measurement', 'scratch resistance', 'abrasion resistance', 'related standard']"
W1533311878,"['low volume fraction polyvinyl alcohol fiber', 'polyvinyl alcohol fiber', 'volume fraction', 'mechanical property', 'oil palm shell lightweight concrete', 'lightweight concrete', 'concrete', 'slump', 'density', 'compressive strength', 'splitting tensile strength', 'flexural strength', 'modulus of elasticity', 'continuous moist curing', 'moist curing', 'concrete', 'fiber reinforcement', 'high strength lightweight concrete', 'lightweight concrete', 'concrete', 'modulus of elasticity', 'building and construction application']"
W1589505425,"['dissolution behavior', 'cellulose', 'il', 'dmso solvent', 'alkyl length', 'imidazolium cation', 'cellulose dissolution', 'imidazolium cation', 'dimethyl sulfoxide', 'dmso', '1-ethyl-3-methylimidazolium acetate', '1-ethyl-3-methylimidazolium', 'acetate', 'c2 mimchoo', 'butyl', 'methylimidazolium', 'hexyl', 'methylimidazolium', 'octyl', 'methylimidazolium acetate', '1-octyl-3-methylimidazolium', 'cellulose solvent', 'solubility', 'dimethyl sulfoxide', 'dmso']"
W1733903446,"['concrete strength deterioration', 'concrete deterioration', 'sulfate environment', 'sulfate corrosion', 'concrete materials', 'accelerated corrosion', 'sulfate solution', 'dry-wet cycle', 'external sulfate corrosion', 'concrete corrosion', 'sulfate-induced concrete corrosion', 'concrete damage', 'damaged concrete', 'uncorroded layer', 'corroded layer', 'sulfate corrosion depth', 'accelerated corrosion test', 'strength degradation', 'concrete structures', 'residual life assessment']"
W1994985012,"['dynamic property', 'fatigue life', 'stone mastic asphalt mixture', 'asphalt mixture', 'waste tyre rubber', 'rubber', 'polymer modified asphalt', 'virgin polymer', 'asphalt mix', 'expensive construction', 'inexpensive polymer', 'waste polymer', 'stiffness property', 'fatigue property', 'indirect tensile stiffness modulus test', 'tensile stiffness modulus', 'direct fatigue test', 'fatigue', 'stress level', 'non-reinforced sample', 'reinforced sample', 'reclaimed asphalt pavement', 'rap', 'asphalt mixture', 'concrete', 'sustainable technology', 'recycling', 'waste materials']"
W2017852398,"['improved model', 'closed cell al-alloy foam', 'closed cell foam', 'foam', 'cell wall material property', 'nanoindentation experiment', 'numerical simulation', 'finite element modeling', 'foam constitutive model', 'closed-cell al-alloy foam', 'meguid et al. cruciform-hemisphere model', 'cruciform-hemisphere model', 'spherical cell', 'cruciform-shaped cell', 'cell wall thickness', 'compressive mechanical property', 'simulation', 'improved representative model', 'foam strength', 'deformation pattern', 'uniform deformation', 'layerwise deformation', 'progressive deformation', 'highest impurity density', 'lowest density', 'lower impurity']"
W2025121785,"['photocatalytic reduction', 'hexavalent chromium', 'mesoporous nanoparticle', 'mesoporous', 'anatase tiO2 nanoparticle', 'anatase', 'tiO2 nanoparticle', 'sol-gel template method', 'titanium tetraisopropoxide', 'titanium 4+ tetraisopropoxide', 'isopropanol', 'activated carbon', 'porosity', 'particle size', 'calcination in air', 'air', 'optical bandgap', 'bulk anatase', 'bulk rutile', 'photocatalytic activity', 'reduction efficiency', 'ultraviolett illumination']"
