id,concepts
W2967634728,"['graphene nanowire', 'nanowire', 'photoelectric conversion device', 'photoelectric conversion', 'schottky junction', 'schottky', 'work function', 'chemical doping', 'graphene', 'dark current', 'detectivity', 'on/off ratio', 'built-in electric field', 'open-circuit voltage', 'solar cell', 'conversion efficiency']"
W2979732680,"['high-aspect-ratio nanograting', 'nanograting', 'patterning', 'two-beam fiber-optic interference lithography', 'two-beam lithography', 'fiber-optic interference lithography', 'interference lithography', 'numerical simulation', 'dill model', 'exposure dose', 'pattern contrast', 'photoresist grating', 'photoresist', 'nanoimprint mold', 'nanoimprint', 'square nanomesh', 'multiple-step nanoimprint lithography']"
W2984452019,"['inas homoepitaxy', 'molecular beam epitaxy', 'homoepitaxy', 'inas', 'crystallographic orientation', 'molecular beam epitaxy growth', 'ebitaxy', '111a crystallographic orientation', '111a', 'crystallographic orientation', 'island growth mode', 'step-flow growth', 'mbc growth parameter', 'substrate temperature', 'growth rate', 'v/iii ratio', 'invas films', 'photoluminescence spectroscopy', 'semiconductor']"
W2986937783,"['metal telluride', 'alternative photomask material', 'photomask material', 'extreme ultraviolett lithography', 'ultraviolett lithography', 'lithography', 'extinction coefficient', 'telement', 'binary photomask', 'absorber material', 'euv exposure', 'euv', 'mask cleaning', 'hydrogen pressure', 'hydrogen', 'melting temperature', 'te melting temperature', 'normal pressure', 'alloying te', 'stable metal', 'thermal stability', 'chemical stability', 'etchable metal', 'noble metal', 'polycrystal morphology', 'quasiamorphous', 'hydrogen stability', 'cleaning solution stability', 'inert capping layer', 'etchable metal deposition', 'deposition', 'electron density', 'metal telluride stability']"
W2987138169,"['sub-rf period electrical characterization', 'electrical characterization', 'pulsed capacitively coupled argon plasma', 'pulsed capacitively coupled plasma', 'plasma', 'transient plasma', 'pulsed power plasma', 'industrial processing', 'plasma dynamics', 'time resolved diagnostic technique', 'diagnostic technique', 'current voltage measurement', 'current', 'voltage', 'power', 'impedance', 'probe calibration', 'parasitic impedance', 'propagation delay', 'fast fourier transform', 'fourier transform', 'transient plasma']"
W2988647736,"['optical characterization', 'inhomogeneous thin film', 'thin film', 'transition layer', 'spectroscopic ellipsometry', 'spectroscopic reflectometry', 'multiple-beam interference model', 'interference model', 'ellipsometry', 'reflectometry', 'spectroscopic', 'silicon nitride', 'non-stoichiometric silicon nitride', 'sihn', 'polymer-like silicon oxide', 'silicon oxide', 'variable angle spectroscopic ellipsometry', 'spectroscopic reflectometry', 'multiple-beam interference', 'interference', 'ellipsometric parameter', 'reflectance', 'campicoriasso dispersion model', 'dispersion model', 'spectral dependency', 'optical constant']"
W2988714625,"['transparent conductive oxide-based architecture', 'transparent conductive oxide', 'electrical modulation', 'optical response', 'spectroscopic ellipsometry study', 'ellipsometry', 'optical transparency', 'electrical conductivity', 'solar cell', 'optoelectronics', 'infrared-plasmonics', 'optical-electrical control', 'photovoltaic', 'opto-electronic', 'energy-efficient solid-state lighting', 'lighting', 'dielectric property', 'aluminum-doped zno', 'azo', 'magnetron sputtering', 'parallel-plane capacitor configuration', 'capacitor configuration', 'charge injection/depletion', 'charge injection', 'charge depletion', 'in-operando spectroscopic ellipsometry', 'spectroscopic ellipsometry', 'ellipsometry vs gate voltage']"
W2996760634,"['residual defect', 'plasma exposure', 'si substrate', 'vertical pn junction', 'lateral pn junction', 'pn junction', 'three-dimensional structural device', 'structural device', 'fluorocarbon plasma', 'chemical dry etching', 'dry etching', 'capacitance-voltage measurement', 'capacitance', 'voltage', 'carrier trapping site', 'carrier', 'trapping site', 'spectroscopic ellipsometry', 'ellipsometry', 'time-of-flight secondary ion mass spectrometry', 'mass spectrometry', 'cathodoluminescence', 'latent defect', 'leakage current', 'vertical pn junction distance', 'molecular dynamic simulation', 'molecular dynamic simulation', 'stochastic straggling', 'stochastic straggling', 'ion straggling', 'electron straggling']"
W2999547713,"['mask material conductivity', 'mask material', 'lateral undercut etching', 'undercut etching', 'silicon nano-pillar fabrication', 'nano-pillar fabrication', 'high aspect ratio structure', 'aspect ratio', 'silicon structure', 'minimal lateral etch', 'hard mask', 'electron beam lithography', 'lithography', 'mask structure fabrication', 'silicon etching', 'etching', 'nonswitching etching', 'sf6 and c4f8 gas', 'gas', 'metal oxide etch mask', 'etch mask', 'less lateral etch', 'silicon etching', 'metal-assisted plasma etching', 'plasma etching', 'hard mask', 'selectivity to resist', 'resist', 'electron beam lithography and lift-off', 'lift-off', 'silicon etching', 'hard mask', 'metal oxide etch mask', 'etch mask', 'high bias power', 'physical bombardment by ions', 'ions', 'silicon structures', 'high aspect ratio structures', 'aspect ratio', 'minimal lateral etch', 'hard mask', 'electron beam lithography', 'lithography', 'mask structure fabrication', 'silicon etching', 'etching', 'nonswitching etching', 'sf6 and c4f8 gas', 'gas', 'metal oxide etch mask', 'etch mask', 'less lateral etch', 'silicon etching', 'metal-assisted plasma etching', 'plasma etching', 'hard mask', 'selectivity to resist', 'resist', 'electron beam lithography and lift-off', 'lift-off', 'silicon etching', 'hard mask', 'metal oxide etch mask', 'etch mask', 'high bias power', 'physical bombardment by ions', 'ions', 'silicon structures']"
W3010419581,"['nondestructive characterization', 'nanoscale subsurface feature', 'subsurface feature', 'multilayered nanowire test structure', 'nanowire test structure', 'selective etching', 'etching', 'multilayered nanowire', 'mueller matrix spectroscopic ellipsometry', 'ellipsometry', 'spectroscopic ellipsometry', 'scatterometry', 'transmission electron microscopy', 'electron microscopy', 'metrology', 'three-dimensional transistor architecture', 'transistor architecture', 'nanosheet transistor', 'nanowire transistor', 'field effect transistor', 'silicon-germanium subsurface layer', 'subsurface layer', 'gate-all-around transistor', 'gate-all-around', 'electrical performance', 'si1xge transistor', 'inline metrology', 'inline', 'mueller matrix spectroscopic ellipsometry based scatterometry', 'ellipsometry based scatterometry']"
W3048670919,"['dry etching strategy', 'spin-transfer-torque magnetic random access memory', 'spin-transfer-torque', 'magnetic random access memory', 'random access memory', 'memory', 'nonvolatile memory', 'fast operation', 'long endurance', 'nonvolatility', 'reactive ion etching', 'time modulated plasma etching', 'atomic layer etching', 'ion beam etching', 'sidewall profile', 'sidewall contamination', 'redeposition', 'selectivity', 'noncorrosiveness', 'mram structures', 'memory systems', 'high density memory', 'fast operation', 'long endurance', 'nonvolatility', 'reactive ion etching', 'time modulated plasma etching', 'atomic layer etching', 'ion beam etching', 'sidewall profile', 'sidewall contamination', 'redeposition', 'selectivity', 'noncorrosiveness']"
