id,concepts
W2365181452,"['phenomenological equation', 'superplastic deformation', 'ti-al intermatellic', 'intermatellic', 'mechanical behavior', 'strain rate tests', 'deformation', 'maximum strain rate sensitivity', 'strain rate sensitivity', 'activation energy', 'diffusion', 'lattice diffusion', 'equations of superplastic deformation', 'superplastic deformation', 'disordered superplastic materials', 'od sherby', 'ordered structure', 'dislocation barriers', 'dislocation plasticity', 'plasticity']"
W2365427311,"['microstructure', 'w-20%cu composite powder', 'hydrothermal synthesis', 'co-reduction method', 'hydrothermal synthesis combined with co-reduction method', 'co-reduction', 'powder', 'sodium tungstate', 'copper nitrate', 'w-20%cu composite powders', 'calcination', 'x-ray diffraction', 'xrd', 'scanning electron microscopy', 'electron microscopy', 'transmission electron microscopy', 'tem', 'microstructure characterization', 'alkaline mixed solution', 'pH value', 'hydrolyzates', 'cuwo4-2h2o', 'cu2wo4oh2', 'decomposition', 'oxide composite powders', 'particle size', 'reduction', 'tungsten', 'copper', 'molecular level of mixed state in the solution', 'solution']"
W2365473256,"['in-situ titanium matrix composites', 'titanium matrix composites', 'high specific strength', 'high specific elastic module', 'elevated temperature', 'mechanical properties', 'materials preparation method', 'reinforcement', 'titanium matrix', 'reaction system', 'microstructure', 'mechanical property']"
W2365573923,"['thermal simulation', 'surface heat transfer coefficient', 'quench', '7050 al alloy', 'al alloy', 'water spraying', 'spraying', '2-d models', 'surface heat transfer coefficient during end-quench', 'end-quench', 'heterogeneous distribution', 'water spraying surface', 'subroutine interface', 'abaqus', 'cooling curves', 'one-dimensional heat conduction theory', 'heat conduction theory']"
W2365574773,"['sliding friction', 'wear behavior', 'c/c composite ring', 'c/c composite block', 'matrix carbon', 'sliding friction behavior', 'm2000 tester', 'pyrocarbon matrix', 'resin carbon matrix', 'carbon matrix', 'smooth lamination structure', 'rough lamination structure', 'pyrocarbon', 'coefficient of friction', 'load', 'volume loss', 'several hours test', 'sem images', 'worn surface', 'film peeling', 'dotted adhesive wear scar', 'abrasive worn', 'tribological behavior']"
W2365599401,"['c/csic composites', 'molten silicon infiltration method', 'infiltration method', 'silicon infiltration', 'sliding friction behavior', 'porous c/c preform', 'density', 'steel sliding friction', 'stable coefficient of friction', 'coefficient of friction', 'fluctuating range', 'sem images', 'ceramic phase debris', 'debris piled up', 'edge of friction film', 'friction film', 'rough worn surface', 'no integrated frictional film']"
W2365635310,"['oxidation behavior', 'nifeo4 based cermets', 'cermets', 'high metal content', 'in air', 'in air oxidation', 'air oxidation', 'cold isostatic pressing sintering', 'n2 atmosphere sintering', 'sintering', 'x-ray diffraction', 'xrd', 'scanning electron microscope', 'microscopy', 'energy dispersion spectrometer', 'eds', 'cermets oxidation mechanism', 'oxidation mechanism', 'phase composition', 'microstructure', 'sintered specimen', 'oxidized specimen', 'oxide layer thickness', 'parabola relationship', 'oxidation film', 'cuo', 'nio', 'dense interlayer', 'inner porous layer', 'cu-rich metal phase', 'diffusion', 'elements diffusion']"
W2365713184,"['fabrication of porous polymer scaffold', 'porous polymer scaffold', 'polymer scaffold', 'pore-forming material', 'pore-forming', 'biodegradable polymer', 'biodegradable', 'polymer foam', 'foam', 'hydrochloric acid', 'pore structure', 'na2co3/nahco3 particle', 'particle', 'pore formation', 'scaffold', 'tissue engineering']"
W2365741771,"['solar energy', 'selective absorbing coating', 'absorbing coating', 'coating', 'solar energy selective absorption coating', 'absorption', 'visible light', 'low-grade solar energy', 'high absorption rate', 'efficient solar energy selective absorption coating', 'utilization of solar energy', 'solar energy utilization', 'selective absorption', 'coating preparation', 'investigational work', 'merit and shortcoming', 'preparation methods']"
W2365756206,"['si content', 'structure', 'mechanical property', 'zrsihn composite film', 'zrsihn', 'thin film', 'reactive unbalanced magnetron sputtering', 'unbalanced magnetron sputtering', 'sputtering', 'chemical composition', 'x-ray diffraction', 'x-ray', 'xrd', 'scanning electron microscopy', 'nanoindentation', 'tribometer', 'fcc crystal structure', 'crystal structure', 'preferential growing orientation', 'hardness', 'elastic module', 'oxidation resistance', 'oxidation', 'coefficient of friction']"
