id,concepts
W3083078743,"['cooling water flow rate', 'self-heating coal', 'cylindrical reactor', 'hot plate heater', 'coal transport by sea', 'sea transportation method', 'inter-islands barge system', 'barge system', 'coal mine site', 'power plant', 'heat exchanger submersion method', 'heat exchanger', 'cooling water flow rate on self-heating coal', 'self-heating coal', 'cylindrical reactor', 'hot plate heater', 'coal transport by sea', 'sea transportation method', 'inter-islands barge system', 'barge system', 'coal mine site', 'power plant', 'spontaneous combustion', 'cooling water flow rate', 'heat loss', 'stainless steel cylinder', 'rockwool', 'hot plate heater', 'u-shaped heat exchanger', 'subbituminous coal', 'flow rate', 'coal bed', 'heat exchanger effective', 'taking heat', 'coal self-heating', 'self-heating']"
W3083078752,"['concrete brick material', 'concrete brick', 'community in petoaha village', 'petoaha village', 'nambo district', 'kendari city', 'southeast sulawesi province', 'jalan garuda', 'petoaha village nambo district', 'concrete brick material quality', 'compressive strength', 'absorbency', 'concrete brick', 'people of petoaha', 'beach sand', 'hill sand', 'concrete brick material quality information', 'compressive strength information', 'absorbency information', 'comparison of compressive strength', 'comparison of absorbability', 'absorbability', 'nambo beach sand', 'ptoaha sand', 'concrete treatment', 'concrete testing', 'analysis and conclusions']"
W3083079541,"['thermoelectric property', 'two-dimensional hydrogenated borophene', 'hydrogenated borophene', 'borophene', 'two-dimensional', 'electronic property', 'thermal property', 'first-principles study', 'electronic property calculation', 'thermal property calculation', 'boro-phane', 'semimetallic', 'two bands', 'fermi level', 'boltzmann equation', 'constant relaxation time approximation', 'relaxation time approximation', 'power factor', 'electron doping regime', 'doping', 'thermoelectric efficiency']"
W3083084415,"['water hammer phenomenon', 'rigid pipe', 'flexible pipe', 'pipeline system', 'leaking', 'oil and gas company', 'offshore site', 'pipeline repair and replacement project', 'pipeline repair', 'pipeline replacement', 'reinforced thermoplastic pipe', 'thermoplastic pipe', 'dynamic multiphase flow simulator', 'multiphase flow simulator', 'simulator', 'young's modulus of elasticity', 'elasticity', 'volumetric flow rate', 'pressure surge', 'transient duration', 'pipeline system safety', 'pipeline safety']"
W3083085502,"['diffusion welding', 'diffusion', 'dissimilar materials', 'molecular dynamic simulation', 'simulation', 'tensile behavior', 'as-welded material', 'slab alni', 'diffusion welding process', 'diffusion welding process between aluminum and nickel', 'aluminum', 'nickel', 'tensile test', 'fcc crystalline structure', 'crystalline structure', 'diffusion welding process resistance', 'melting point', 'failure', 'diffusion-welded alni', 'ultimate tensile strength']"
W3083086352,"['platinum metal recovery', 'spent ccr platforming catalyst', 'microwave-assisted digestion method', 'digestion method', 'catalyst', 'oil and gas industry', 'continuous catalytic cracking platforming', 'platinum catalyst waste', 'platinum recovery', 'microwave-assisted digestion', 'pdtr catalyst', 'high-temperature high-pressure vessel', 'high-temperature', 'high-pressure', 'aqua regia', 'mineral acid', 'digestion parameter', 'solid/liquid ratio', 'contact time', 'spent catalyst destruction', 'surface chemical reaction', 'kinetic study', 'digestion']"
W3083095321,"['catalytic pyrolysis', 'pyrolysis', 'rice straw', 'zsm-5', 'olefins', 'aromatics', 'temperature', 'catalyst/biomass ratio', 'light olefins', 'petrochemical industries', 'renewable raw material', 'eco-friendly', 'lignocellulosic biomass', 'light olefins and aromatics', 'zeolite-based catalyst', 'zeolite', 'catalytic pyrolysis over rice straw', 'rice straw', 'gc-ms', 'pyrolysis vapor', 'benzene', 'toluene']"
W3083096134,"['lip balm', 'beeswax', 'almond oil', 'virgin coconut oil', 'honey', 'natural ingredient', 'tropical lip health', 'lip health', 'tropical', 'lip balm formulation', 'lip balm production', 'melting point', 'irritation test', 'lip slide', 'pH', 'erthema', 'papules', 'edema', 'skin of the lips', 'natural ingredient for lip health', 'lip health use']"
W3083103950,"['drag reduction effect', 'crude palm oil flow', 'palm oil flow', 'tween 80', 'pentagon spiral pipe', 'spiral pipe', 'biofuel production', 'vegetable oil', 'pump power consumption', 'cloudiness', 'nonionic surfactant', 'drag reduction impact', 'pentagon spiral pipe flow', 'drag reduction effectiveness', 'pressure drop measurement', 'tap point', 'surfactant concentration']"
W3083124960,"['sulfuric acid leaching', 'sulfuric acid', 'leaching', 'ferronickel slag', 'nickel ore smelting', 'secondary product', 'alkaline fusion', 'sodium carbonate', 'silica removal', 'hot water leaching', 'silica separation', 'hydrometallurgy process', 'dissolved nickel', 'inductively coupled plasma', 'plasma']"
W3083134058,"['non-linear growth rate', 'crystal growth rate', 'growth rate', 'particulate ensemble evolution', 'particulate ensemble', 'binary liquid', 'spherical crystal', 'phase transition process', 'phase transition', 'fokker-planck equation', 'balance equation', 'non-linear growth and nucleation kinetics', 'nucleation kinetics', 'particle population density distribution', 'metastable binary liquid', 'metastability', 'crystal growth', 'non-linear dynamics', 'particulate ensemble evolution', 'binary liquid']"
W3083138623,"['scale-up stirred batch reactor', 'stirred batch reactor', 'vegetable oil transesterification', 'transesterification', 'computational fluid dynamic', 'fluid dynamic', 'computational fluid', 'simility criterion', 'reactor mixing', 'mixing', 'computational fluid dynamic model', 'small reactor', 'large reactor', 'volume average volumetric interfacial surface area', 'surface area', 'impeller rotational speed', 'rotational speed', 'transesterification vegetable oil']"
