id,concepts
W2382848450,"['non-isothermal crystallization kinetic', 'crystallization kinetic', 'ots treated potassium titanate whisker', 'potassium titanate whisker', 'whisker', 'ptfe composite', 'polytetrafluoroethylene', 'water contact angle', 'pure ptfe', 'untreated potassium titanate whisker', 'ots treated potassium titanate whisker', 'jeziorny function', 'heterogeneous nucleation effect', 'nucleation effect', 'crystallization speed', 'hydroblic property', 'ots treating', 'heterogeneous nucleation ability']"
W2382865136,"['chain extender', 'chain extension', 'properties of high solid content polyurethane dispersion', 'high solid content polyurethane dispersion', 'polyurethane dispersion', 'polyether polyol', 'sulfonate sppg', 'piperazine', 'sophorone diamine', 'ethylene diamine', 'hexamethylene diamine', 'chain extender', 'acetone method', 'zeta potential', 'tensile test', 'tensility', 'dynamic mechanical analysis', 'glass transition temperature', 'cast film']"
W2382893384,"['numerical simulation', 'internal stress', 'warpage', 'injection molded polymer', 'injection molding', 'viscoelastic theory of polymer', 'principle of injection molding', 'viscoelastic mechanical model', 'non-linear viscoelastic response', 'glass transition temperature', 'polymer', 'shin shell element', 'improved allman membrane element', 'discrete kirchhoff bending element', 'simulation', 'warpage of injection molded products']"
W2382899027,"['film formation', 'core-shell latex', 'latex', 'composite film', 'polystyrene-co-butyl acrylate', 'butyl acrylate', 'polybutyl acrylate', 'methyl methacrylate', 'methyl methacrylate', 'tendency of film formation', 'drying curve', 'transparency', 'water absorption', 'water vapor permeability coefficient', 'film formation favored by increasing temperature', 'second phase separation', 'micro-crack', 'pinhole', 'cavity']"
W2382907398,"['poly tetrafluoroethylene membrane', 'polyfluoroethylene membrane', 'fluoroethylene membrane', 'membrane', 'hydrophobic membrane', 'ptfe concentrated suspension', 'ptfe suspension', 'polyvinyl alcohol', 'membrane carrier', 'scanning electronic microscopy', 'dynamic mechanical analysis', 'dynamic mechanical performance', 'morphology', 'constitution', 'fixed setting sintering', 'relax setting sintering', 'sintering', 'micro pores', 'fibrils net nodes', 'membrane properties']"
W2382932663,"['polymer microcapsule', 'polymeric functional material', 'life science', 'medical science', 'chemistry', 'materials science', 'limiting reactor', 'drug delivery system', 'nuclear material protection device', 'preparation method', 'template', 'assembly', 'polymerization phase separation', 'interfacial polycondensation', 'dendrimer', 'applied perspective']"
W2382952848,"['polyacrylonitrile fiber', 'polyacrylonitrile', 'fiber', 'protein on its surface', 'protein', 'surface hydrolysis', 'acid-chloride reaction', 'grafting', 'soybean protein', 'soybean', 'protein-modified pan fiber', 'physical-mechanical property analysis', 'infrared spectrum', 'x-ray diffraction', 'electron microscope', 'supermolecular structure', 'protein overlay film', 'modified fiber', 'high order', 'low order']"
W2382968799,"['patterned self-assembled monolayer', 'self-assembled monolayer', 'monolayer', 'silicon substrate', 'photolithography', 'self-assembled technique', 'deposition of carbon nanotube', 'carbon nanotube', 'dmf solution', 'suspended carbon nanotubes', 'carbon nanotube deposit', 'amino-terminated self-assembled monolayer', 'amino-terminated', 'self-assembled monolayer', 'surface property']"
W2383006454,"['brominating acrylic rosin', 'acrylic rosin', 'flame retardation', 'flame retardant', 'curing product', 'curing', 'epoxy resin', 'resin', 'bromine', 'two-step process', '1h nmr spectroscopy', 'nmr spectroscopy', 'ir spectroscopy', 'spectroscopy', 'chemical structure', 'curing system', 'dds']"
W2383030978,"['transesterification', 'miscibility', 'polycarbonate', 'polylactic acid blend', 'polylactic acid', 'blend', 'reactive melt blending', 'melt blending', 'haake', 'catalyst', 'melt blending of polycarbonate and polylactic acid', 'polycarbonate', 'catalyst', 'melt blending', 'intrinsic viscosity', 'molecular weight analysis', 'blends', 'seo microscopy photographs', 'pc-pla copolymers', 'compatibilizers', 'improved compatibility']"
W2383059921,"['preparation', 'characterization', 'psss/cds core-shell particle', 'psss', 'cds', 'core-shell particle', 'particle', 'ultrasonically initiated emulsion polymerization', 'emulsion polymerization', 'nanoparticles in-situ formation', 'in-situ formation', 'surface of psss latex', 'psss latex', 'element analysis', 'x-ray photoelectron spectroscopy', 'x-ray', 'photoelectron spectroscopy', 'xps', 'sulfonate group', 'cadmium sulfide', 'xrd pattern', 'x-ray diffraction', 'uv spectra', 'optical absorption', 'blue shift']"
