id,concepts
W2390325798,"['dynamic mechanical property', 'raw lacquer', 'urushiol-metal polymer', 'urushiol', 'metal polymer', 'molecule thermal movement', 'net structure', 'reactive group', 'heat resistance']"
W2390336079,"['ticl_4/mgcl_2 catalyst', 'propylene polymerization', 'external donor', 'donor', 'catalyst system', 'diisobutyl phthalate', 'diisobutyl phthalate (dibp)', '9,9-bismethoxymethyl fluorine', '9,9-bismethoxymethyl fluorine (bmmf)', 'polymerization', 'gel permeation chromatography', 'crystallization analysis fractionation', 'nuclear magnetic resonance', 'nrm', 'isotactic polymer', 'productivity', 'highly isospecific center', 'moderately isospecific center', 'diether', 'internal donor', 'polymerization with external donor', 'polymerization without external donor']"
W2390394041,"['lyocell fiber', 'lyocell', 'modified lyocell fiber', 'ammonium chloride', 'rheological property', 'cellulose solution', 'nmmo solution', 'viscoelastic property', 'flow behavior', 'additive', 'ammonium chloride additive', 'cellulose pulp', 'dynamic modulus', 'elastic property', 'cotton cellulose', 'dp', 'flow behavior property']"
W2390497202,"['preparation', 'properties', 'silicone sealant', 'low modulus', 'high elongation', 'chain extender', 'curing temperature', 'curing time', 'mechanical property', 'diacetamidosilane', 'chain extending effect', 'diketoximosilane', 'cured at 30', 'over 80% curing degree', 'mechanical property fulfilment']"
W2390506730,"['block copolymer', 'liner peo block polymer', 'peo block polymer', 'linked peo block polymer', 'oxygen methyle ne', 'methyle ne', 'block copolymer linked by oxygen methyle ne', 'synthesis of liner peo block polymer', 'polyethylene glycol', 'peg', 'chl2', 'koh', 'electrochemical methodelectrodialysis', 'electrochemical methode', 'methodelectrodialysis', 'average molecular weight', 'molecular weight', 'gpc', 'ir', '1h nmr', 'ch2oCHH2O n']"
W2390512976,"['polymer composite', 'carbon nanotube', 'nanotube', 'polymer composite', 'progress', 'publication', 'production method', 'direct mixing method', 'in-situ polymerization method', 'sol-gel method', 'principle', 'dispersion', 'orientation', 'interfacial adhesion', 'cost', 'development prospect']"
W2390531768,"['poly-caprolactone', 'caprolactone', 'biodegradable material', 'biomedical material', 'ring-opening polymerization', 'polymerization', 'biodegradable', 'biomedical', 'property', 'application']"
W2390583069,"['thermoplastic heat-resistant resin', 'heat-resistant resin', 'resin', 'thermoplastic', 'polyarylene imide sulfide sulfone', 'polyarylene imide', 'imide', 'sulfide', 'sulfone', 'monomer synthesis', 'imidization method', 'sodium sulfide', 'n-methyl-2-pyrrolidinone', 'n-methyl-2-pyrrolidinone', 'solvent', 'stiff ring', 'imides ring', 'polyarylene sulfide', 'thermal property', 'glass transition temperature', 'decompose temperature']"
W2390696554,"['relative molecular weight', 'molecular weight', 'styrene-acrylonitrile copolymer', 'copolymer', 'emulsion polymerization', 'polymerization', 'pb-g-san grafting copolymer', 'grafting copolymer', 'acrylonitrile-butadiene-styrene abs', 'abs', 'melt flow rate', 'chain transfer agent', 'tddm', 'melting point', 'dsc', 'x-ray diffraction', 'x-ray', 'diffraction']"
W2390797073,"['carbon-carbon bond type initiation system', 'carbon-carbon bond', 'initiation system', 'living radical polymerization', 'radical polymerization', 'polymerization', 'thermal iniferter', 'reverse atom transfer radical polymerization', 'radical polymerization', 'atmr', 'carbon-carbon bond initiator', 'initiator']"
W2390876963,"['ps grafting copolymerization', 'copolymerization', 'grafting', 'pa6', 'ps', 'mah', 'dcp', 'initiator', 'grafting efficiency', 'mass ratio', 'temperature', 'molau test', '1h nmr', 'x-ray spectroscope', 'x-ray', 'copolymer characterization']"
W2391066263,"['modification of fiber-grade polypropylene', 'fiber-grade polypropylene', 'polypropylene', 'crystal form nucleator', 'nucleator', 'mechanical property', 'waxd analysis', 'dsc analysis', 'impact strength', 'pp crystal form', 'pp production', 'spinning and drawing test', 'drawing test', 'waxd', 'sem', 'crystal form nucleated pp fiber', 'nucleated pp fiber', 'micropore production', 'spinning and drawing']"
W2391074376,"['hetercyclic polyamide', 'polyamide', 'dihydro-2-4-aminophenyl-4-phthalazin-1-one', 'phthalazinone', 'aromatic copolyamide', 'copolyamide', 'main chain', 'polycondensation method', 'inherent viscosity', 'thermal property', 'glass transition temperature', '5% mass loss temperature', 'nitrogen atmosphere', 'polymer solubility', 'n-methyl-2-pyrrolidone', 'nmp', 'diacetyl-diphenyl-phenooxazene', 'dapo', 'diamine', 'polyamide formation']"
W2391100502,"['isocyanation chemical function', 'chemical function', 'carbon fiber surface', 'carbon fiber', 'anionic polymerization', 'polymide', 'polyamide', 'nylon 6', 'grafting method', 'carbon fiber surface grafting', 'anhydride polymerization', 'monomer', 'catalyst', 'polymerization', 'carbon fiber surface nylon 6 polymer', 'carbon fiber nylon 6 polymer', 'x-ray photoelectron Spectroscopy', 'x-ray', 'photoelectron spectroscopy', 'spectroscopy']"
W2391157229,"['curing kinetic', 'curing', 'nanomaterial', 'up/mmt nanomcomposite', 'nanomaterials', 'montmorillonite', 'unsaturated polyester', 'polyester', 'ft-ir', 'curing reaction process', 'unsaturated polyester up', 'up-1', 'montmorillonite mmt', 'montmorillonite clay', 'clay', 'curing reaction', 'montmorillonite affect', 'styrene conversion', 'c=c bond conversion', 'conversion of c=c bonds', 'up curing reaction', 'up', 'styrene']"
W2391184374,"['pH/temperature-sensitive sodium carboxymethylcellulose', 'pH/temperature-sensitive', 'sodium carboxymethylcellulose', 'carboxymethylcellulose', 'polyn-sopropylacrylamide semi-ipnhydrogels', 'semi-ipnhydrogels', 'hydrogels', 'swelling behaviors', 'acidic condition', 'weak alkaline condition', 'alkaline condition', 'swelling ratio', 'pnipaam hydrogels', 'pnipaam', 'temperature effects on swelling', 'swelling at pH 1.0', 'swelling at pH 7.4', 'deswelling rate', 'carboxymethylcellulose content', 'carboxymethylcellulose effects', 'sodium effects', 'hydrogels synthesis', 'hydrogels formation']"
W2391202342,"['preparation', 'property', 'styrene-n-phenyl maleimide', 'styrene-n-phenyl maleimide polymer', 'maleimide', 'montmorillonite nanocomposite', 'nanocomposite', 'emulsion intercalative polymerization', 'intercalative polymerization', 'polymerization', 'structure', 'thermal property', 'mechanical property', 'crude montmorillonite', 'improved property', 'impact strength']"
W2391210384,"['electrospun ultra-fine fiber', 'ultra-fine fiber', 'fiber', 'electrospinning', 'continuous polymer fiber', 'polymer fiber', 'sub-micron range', 'external electric field', 'polymer solution', 'melt', 'polyethylene oxide', 'polyamide', 'polyester', 'polyacetylene', 'polyacrylonitrile', 'polyvinyl chloride', 'polyvinylidene fluoride', 'polycarbonate', 'polymethylmethacrylate', 'filter', 'membrane', 'reinforcement', 'soldier protective clothing', 'clothing', 'development']"
W2391217537,"['plasma inducing graft polymerization', 'graft polymerization', 'improved surface hydrophilic', 'surface hydrophilic', 'polypropylene film', 'acrylic acid', 'plasma', 'ft-ir', 'carboxyl', 'dyeing', 'polymerization by plasma', 'surface contact angle', 'dealt film', 'hydrophilic improvement', 'control of graft degree', 'films']"
W2391225321,"['determination', 'application', 'mark-houwinck constant', 'syndiotactic polystyrene', 'molecular weight', 'intrinsic viscosity', 'gel permeation chromatography', 'chromatography', 'viscosity', 'dichloro benzene solution', 'benzene solution', 'mark-houwinck constant', 'universal calibration', 'solubility parameter', 'polymer solvent', 'fractal dimension', 'molecular chain']"
W2391256188,"['synthesis', 'electrorheological characteristic', 'polymer', 'amphiprotic group', 'polymer particle', 'bithiazole group', 'amphiprotic group', '2,2-diamino-4,4-bithiazole', 'p-aminobenzene sulfonic acid', 'ft-ir spectroscopy', 'thermogravimetric analysis', 'scanning electron microscopy', 'electrorheological fluid', 'rotational rheometer', 'rheological property', 'electric field strength', 'dispersed phase concentration', 'dispersion medium', 'erf performance', 'density match', 'density mismatch']"
W2391262842,"['flame-retardant polyoxymethylene', 'polyoxymethylene', 'flame-retardancy', 'mechanical property', 'mgoh2', 'app', 'flame retardancy', 'limiting oxygen index', 'horizontal burning rate', 'blend', 'flame retardant', 'fire-resistant']"
W2391294728,"['solid state 13c-cpm mas nmr study', '13c-cpm mas nmr', 'mas nmr', 'polylactic acid', 'gelatin blend membranes', 'membranes', 'dimethyl sulfoxide', 'co-solvent', 'x-ray diffraction', 'x-ray', 'diffraction', 'stacking structure', 'plla', 'amorphous structure', 'dissolved plla', 'redried', 'relaxation time', 'solid state', 'molecular motion', 'crystalline plla', 'amorphous structure', 'dmso']"
W2391373070,"['starch granule structure', 'starch granule', 'shape and size', 'crystal structure', 'molecular structure', 'model', 'channels structure', 'radial tube-like channels', 'corn starch', 'sorghum starch', 'hilum', 'starch chemic modify', 'amylose', 'amyloectin', 'starch granules', 'glucose unit']"
W2391456301,"['grafting copolymerization', 'copolymerization', 'vinyl monomer', 'modified starch', 'starch', 'vinylacetate', 'acrylic acid', 'physically modified starch', 'starch', 'ammonium per sulfate', 'ammonium per sulfate', 'initiator', 'grafting efficiency', 'reaction temperature', 'reaction time', 'monomer concentration', 'initiator concentration']"
W2391463686,"['curing agent', 'mechanical property', 'reactant liquid crystalline polymer', 'liquid crystalline polymer', 'epoxy resin', 'curing rate', 'degree of conversion', 'material property', 'ft-ir', 'thermotropic liquid crystalline polymer', 'liquid crystal', 'reactive group', 'mechanical property of curing materials']"
W2391484041,"['morphology', 'ionic conductive property', 'oligo-ether', 'ether', 'polyurethane-based solid polymer electrolyte', 'polyurethane', 'solid polymer electrolyte', 'ionic conductivity', 'plasticizer', 'soft-segment chain', 'morphologic structure', 'flexibility', 'egpu-based electrolyte', 'egpu', 'peg', 'effective plasticizer', 'ionic conductivity above 10-5 s/cm', 'room temperature', 'pdxl', 'solid polymer electrolyte', 'electrolyte']"
W2391501079,"['decomposed method', 'decomposition behavior', 'polyethylene', 'thermal decomposition', 'supercritical water decomposition', 'supercritical state', 'catalyst', 'reaction mechanism', 'oil phase yield', 'affluence', 'coke production', 'restraint']"
W2391588162,"['dielectric property', 'microstructure', 'pppa-6 polymer blend', 'pppa-6', 'polymer blend', 'haake-90 twin-screw extruder', 'twinscrew extruder', 'extruder', 'compatibilizer', 'melting extrusion', 'dielectric loss tester', 'tr-10c dielectric loss tester', 'tr-10c', 'dielectric loss', 'sem', 'morphology', 'pa-6 particle size', 'pa-6 dispersion', 'pa-6 interface adhesion', 'dielectric property optimization', 'blend ratio', 'compatibilizer amount', 'microstructure optimization']"
W2391664081,"['pvc blend', 'pvc', 'powder rubber', 'styrene-butadiene latex', 'styrene-butadiene', 'latex', 'methyl methacrylate', 'methyl', 'butadiene', 'montmorillonite', 'layered organic montmorillonite', 'organic montmorillonite', 'montmorillonite', 'crosslink agent', 'powder styrene-butadiene rubber composite', 'rubber composite', 'styrene-butadiene rubber', 'butadiene', 'rubber', 'mechanical property', 'tensile strength', 'notched impact strength', 'blend composite']"
W2391685837,"['third-order nonlinear optics', 'nonlinear optics', 'p- conjugated graft polymer', 'conjugated graft polymer', 'polycondensation', 'benzoguanamine', 'pyromellitic dianhydride', 'microwave irradiation', 'polyamic acid', 'tdi-para position substitution aniline derivative', 'aniline derivative', 'electronic effect', 'end group in side chain', 'nuclear magnetic resonance spectrometry', 'fourier transform infrared absorption spectrum', 'fourier transform', 'infrared absorption spectrum', 'lo coefficient', 'fluorescence property', 'polymer solutions']"
W2391709182,"['film formation', 'polyurethane-polyacrylate copolymer emulsion', 'polyurethane-polyacrylate copolymer', 'emulsion', 'property', 'x-ray photoelectron Spectroscopy', 'x-ray', 'photoelectron Spectroscopy', 'spectroscopy', 'contact angle measurement', 'water resistance', 'adhesion', 'film', 'copolymer emulsion', 'hydrophobic substrate', 'hydrophilic segment', 'middle layer', 'bottom layer', 'surface tension']"
W2391742205,"['synthesis of dmc polyether polyol', 'polyether polyol', 'polyether', 'molecular regulator', 'ring-opening polymerization', 'polymerization', 'propylene oxide', 'double metal cyanide complex catalyst', 'catalyst', 'initiation and transfer mechanism', 'polymerization mechanism', 'regulator addition procedure', 'low unsaturation', 'low molecular weight polyether polyol', 'high molecular weight impurity', 'high yield', 'low molecular weight polyether', 'small molecular alcohol', 'regulator']"
